_id,playerId,gameId,createdAt,data.synergyPreference,data.teamViability,data.enjoyedTask,data.age,data.gender,data.strengthInGame,data.payFair,data.feedbackOpenEnded,data.feedbackMultipleChoice,data.education
bnPWhuHTZmYnc5Yoc,YPbaHiYwuvQrvgjSi,RjSySPoiCfrohM9oM,2024-04-29T14:44:10Z,team,false,agree,,,,,Well run.  ore time for some rounds would allow for more thought.,Yes,
gwAXGpoQvSM3tudeX,WH2KXDxjWNvczd6Bq,RjSySPoiCfrohM9oM,2024-04-29T14:44:16Z,,,,60,Female,Average,Yes,,,master
3FueizNcfrjK9vEWu,rxtS54Z9YiJJrus45,RjSySPoiCfrohM9oM,2024-04-29T14:44:19Z,team,false,strongly agree,,,,,Last game lasted too long - we couldn't move forward quickly.,Yes,
7JnByZhy2AoxNwFTQ,NF3c3qTHyJ8WT3ttp,RjSySPoiCfrohM9oM,2024-04-29T14:44:27Z,team,false,agree,,,,,,Yes,
mFHGahxFf6CBnpqc9,YPbaHiYwuvQrvgjSi,RjSySPoiCfrohM9oM,2024-04-29T14:44:47Z,,,,70,female,Fair,Yes,,,master
pacYuj2fiqsvTbtA3,NF3c3qTHyJ8WT3ttp,RjSySPoiCfrohM9oM,2024-04-29T14:45:23Z,,,,35,Female,I have some difficult to write fast,Yes,,,bachelor
H6fqWhpqdne65vzhP,rxtS54Z9YiJJrus45,RjSySPoiCfrohM9oM,2024-04-29T14:45:41Z,,,,70,female,"I did pretty well. The last game wasnt too fair tho, the orange guy just came up with one and kept it in the winner box.",yes,,,other
2ib4jGKDDjmvSDHrb,C8s4znZ3S6PWZEm33,RjSySPoiCfrohM9oM,2024-04-29T14:45:44Z,,,,41,female,"I was the one that began using chat to communicate with my team. Others then started using this form of communication. I am good at math, which got me into the task faster. I am good at memorizing lists.",Depends on if I get my potential bonus or not.,,,master
59gFNFST4rZFcmhGb,uFwCSHP96mNXXuY9J,dCr4NkDknZ5Sek3r7,2024-04-29T14:47:00Z,team,true,strongly agree,,,,,No,Yes,
B6zkGWLL8LNrswQZG,uFwCSHP96mNXXuY9J,dCr4NkDknZ5Sek3r7,2024-04-29T14:47:28Z,,,,32,Male,"I was up and down. Some I was great, some I was awful.",I believe it was fair.,,,master
N73vXbfqCYBwjxZjb,XqmTsJMX6nSFNnEpe,dCr4NkDknZ5Sek3r7,2024-04-29T14:47:33Z,team,false,agree,,,,,"rather an interesting gameplay, which i really enjoyed",Yes,
hk_871f00ee29724b37,XqmTsJMX6nSFNnEpe,dCr4NkDknZ5Sek3r7,2024-04-29T14:48:23Z,,,,43,Female,average,"yes, absolutely it was a fair game",,,master
RruJgMAQawRer7fuK,uckPhw6Y8zvvsJHB2,Daupp8aLzAizmF3xQ,2024-04-29T14:57:51Z,individual,,strongly agree,,,,,concentrate in task,No,
K5i3C9YgJ6JiHiDjc,uckPhw6Y8zvvsJHB2,Daupp8aLzAizmF3xQ,2024-04-29T14:58:32Z,,,,33,Male,Based on scenario,Fair,,,master
s3oJuQYW8vK3B7neE,d5rwhXFzEHth7jXqT,dCr4NkDknZ5Sek3r7,2024-04-29T15:04:56Z,team,false,agree,,,,,The timing seemed really inconsistent between practice and live rounds. Sometimes it was too fast and other times it seemed like we had an eternity.,No,
R4ntu8YCybPd7CcKF,d5rwhXFzEHth7jXqT,dCr4NkDknZ5Sek3r7,2024-04-29T15:29:48Z,,,,40,female,"Paying attention to detail, attempting to maximize points given parameters and scoring.","Yes, as far as I can tell.",,,bachelor
FXpGZeek9RFTZ649F,MHWffTNxDKuoHAvjt,KePvxMxHnSnuaZ7Se,2024-04-29T15:58:19Z,team,,strongly agree,,,,,no,Yes,
s6mWHLbgmWfyRmBTy,MHWffTNxDKuoHAvjt,KePvxMxHnSnuaZ7Se,2024-04-29T15:58:57Z,,,,52,Male,subpar,Yes,,,master
aYCCckXsqnJJPzspy,FKdyrAfuuoLqX9iia,kQhKiDM4924dKTAjq,2024-04-29T15:59:59Z,team,,strongly agree,,,,,It was an interesting mix of tasks - thank you!,Yes,
uMSCLQPKtEjuNPzcm,FKdyrAfuuoLqX9iia,kQhKiDM4924dKTAjq,2024-04-29T16:01:48Z,,,,33,Male,"I could've done better, to be honest. But it is what it is. ","Yes, thank you! ",,,bachelor
m33NSg3ER5jcS3WBQ,9Km9WM8o9kaw3c9Qz,4iycdqAnLi5mtDpeL,2024-04-29T16:06:49Z,individual,false,agree,,,,,,Yes,
e6XCnghxyiRwRcprY,6JooHfaryi545BKuF,4iycdqAnLi5mtDpeL,2024-04-29T16:06:57Z,team,true,strongly agree,,,,,It was very fun!,Yes,
CTSF6k8D3PAcaY6AJ,DBxTsMuxBWWWKWuEz,4iycdqAnLi5mtDpeL,2024-04-29T16:07:28Z,individual,true,agree,,,,,I didn't have any problems with it,Yes,
zEqa3BAoR3uavWmnw,6JooHfaryi545BKuF,4iycdqAnLi5mtDpeL,2024-04-29T16:07:38Z,,,,32,Female,I was good at remembering the words and things that needed to be remembered.,Yes,,,bachelor
64iupcKfk93hTMSfK,9Km9WM8o9kaw3c9Qz,4iycdqAnLi5mtDpeL,2024-04-29T16:07:41Z,,,,28,female,I had good logical reasoning and was more creative than the others.,"No, because some people contributed less so they should be paid less.",,,bachelor
gpiSAjD3xL7HRbeQw,DBxTsMuxBWWWKWuEz,4iycdqAnLi5mtDpeL,2024-04-29T16:08:44Z,,,,56,Male,"I think I did ok, but not the best","Maybe, depends on how the bonuses go :)",,,high-school
heGJDQudmEXodiFZN,fjpcTf6PX8o4Gs7DR,GBqquZde8nsYpckGk,2024-04-29T16:11:43Z,individual,false,strongly agree,,,,,no,Yes,
DEizKNSzMwPsC2Xc7,7HdaJQWiiqG7bwmWj,GBqquZde8nsYpckGk,2024-04-29T16:11:46Z,team,true,strongly disagree,,,,,,Yes,
gYp9WNvq4Keb3WkNX,6ENjj22smJSL5ZguR,GBqquZde8nsYpckGk,2024-04-29T16:11:57Z,individual,true,agree,,,,,A lot of times the task just kind of went ahead when there was time left it felt like a bug or something,Yes,
fmECfsTiHYzFwWR8Z,MT8mBSPuyY9kzXoch,GBqquZde8nsYpckGk,2024-04-29T16:12:00Z,team,true,agree,,,,,"kind of haphazard all around.  But fun, and different",Yes,
QySRBHaaEdGpK3iSD,ixS2mykCiYZT4Er9Z,GBqquZde8nsYpckGk,2024-04-29T16:12:00Z,team,false,agree,,,,,The process went well.,Yes,
Y3czG6GYqDjYjGAEK,fjpcTf6PX8o4Gs7DR,GBqquZde8nsYpckGk,2024-04-29T16:12:14Z,,,,42,Male,Coming up with new ideas,Yes!,,,master
CLGEi3BZsncr6xoP5,7HdaJQWiiqG7bwmWj,GBqquZde8nsYpckGk,2024-04-29T16:12:23Z,,,,41,Female,I did well,yes,,,master
4NRHuhwYr9ebcHes4,6ENjj22smJSL5ZguR,GBqquZde8nsYpckGk,2024-04-29T16:12:44Z,,,,28,Male,I think i am good with things that are straightforward in nature such as the memory game,Somewhat it went a long time and if the bonus does not work out then no.,,,high-school
BAWSuZnoQiD9Aakzz,MT8mBSPuyY9kzXoch,GBqquZde8nsYpckGk,2024-04-29T16:13:15Z,,,,52,male,"Lol, weak.  I was ok, I guess.  i have good humor","eh, I'm usually making about $15 / hour on Prolific tasks.  This is a little low currently.  Depends on bonues I guess",,,master
rxsqTKkytH9nm8cC6,ixS2mykCiYZT4Er9Z,GBqquZde8nsYpckGk,2024-04-29T16:13:27Z,,,,36,male,Cooperation.,"No, it's a bit low for an hour of time. Especially if the full additional bonus isn't given.",,,high-school
i4YgbrGv5jrYF5F3e,FKneHft2AkTEwwQeM,GBqquZde8nsYpckGk,2024-04-29T16:14:02Z,team,false,agree,,,,,Start time was confusing. Some games are confusing because of time constraints,Yes,
KC6uZYMtmrYreC3bN,FKneHft2AkTEwwQeM,GBqquZde8nsYpckGk,2024-04-29T16:15:47Z,,,,63,Female,Being sincere,Average,,,master
qwuwx2Enh3riruS9g,2fDfKpbwyBNYnmFzL,xCYkhtmHMFK4rdmzZ,2024-04-29T16:19:17Z,individual,false,strongly agree,,,,,I'm loving these experiments!,Yes,
Ma4tdturp8pkZNW6i,9gxwKTYNjbQ7wotHg,xCYkhtmHMFK4rdmzZ,2024-04-29T16:19:28Z,individual,false,agree,,,,,Some sections seemed to go by really fast,Yes,
acLnFvPrDfCxTFYH9,TB3Mjvv2ukntSGCKd,xCYkhtmHMFK4rdmzZ,2024-04-29T16:19:44Z,individual,false,agree,,,,,the instructions should have been more clear and precise and the interface could be even better,Yes,
5yrDMMWfoWAuetXcP,2fDfKpbwyBNYnmFzL,xCYkhtmHMFK4rdmzZ,2024-04-29T16:19:47Z,,,,26,male,Cooperation,Yes!,,,other
oG8pizEG2ZXxQiX3L,9gxwKTYNjbQ7wotHg,xCYkhtmHMFK4rdmzZ,2024-04-29T16:20:21Z,,,,55,male,I think I did fairly well,Should probably be a bit more for an hours worth of work,,,master
nHPh8sLbXyZNs4rhy,TB3Mjvv2ukntSGCKd,xCYkhtmHMFK4rdmzZ,2024-04-29T16:22:03Z,,,,28,MALE,"HAD THE INSTRUCTIONS AND INTERFERENCE BEEN MORE BETTER, SO WOULD HAVE BEEN THE STRENGTH.","MAYBE, YES",,,other
9ZcnvNBBDsG4k5Sj6,hk_75095ce5a18c6e9f,Q8L5bAhCDdFuco5rP,2024-04-29T17:06:45Z,team,true,agree,,,,,,Yes,
6c7gD2TLuBBaKxBhv,hk_75095ce5a18c6e9f,Q8L5bAhCDdFuco5rP,2024-04-29T17:07:02Z,,,,47,F,weak,yes,,,high-school
8fyS6RYjprW2L7ZyN,LoXwrT2rErwo3uGku,n5wPjQhNiANWS655y,2024-04-29T17:38:49Z,individual,false,neither agree nor disagree,,,,,"no, none",Yes,
qHMkFuX2cmmQoGYeu,RLWucpsxfmGfMeer4,n5wPjQhNiANWS655y,2024-04-29T17:38:55Z,team,true,agree,,,,,Make sure everyone knows they have to approve or else we have to wait for the entire timer!!!!,Yes,
BW2CdgXunpbS2qPGt,hkPdRv23MEinH6RHS,n5wPjQhNiANWS655y,2024-04-29T17:39:05Z,individual,true,agree,,,,,,Yes,
nWkoufr6wazw7AcSH,tZmAMXsoWJx7DHT6F,n5wPjQhNiANWS655y,2024-04-29T17:39:12Z,team,true,strongly agree,,,,,"Very Super Game, I want More Game",Yes,
qupJ7Qt6ssRddj8LH,CDGFSFFYbDYD9fTn6,n5wPjQhNiANWS655y,2024-04-29T17:39:17Z,individual,true,neither agree nor disagree,,,,,It's a mess with too many people,Yes,
RW5it7CM7yirMrrbz,Z95dXJfusZBjp2tyo,n5wPjQhNiANWS655y,2024-04-29T17:39:17Z,team,true,agree,,,,,,Yes,
Wi4EFQo3ATreTZNno,LoXwrT2rErwo3uGku,n5wPjQhNiANWS655y,2024-04-29T17:39:25Z,,,,49,female,I am strong at letting others lead.,yes.,,,high-school
9ZCxxBQ7eWKH3ARPv,RLWucpsxfmGfMeer4,n5wPjQhNiANWS655y,2024-04-29T17:39:29Z,,,,53,female,my strength was strong and a leader,yes although it would have taken less time if other people paid attention!!!!,,,bachelor
vfZiSCDRRW8jiGhfL,hkPdRv23MEinH6RHS,n5wPjQhNiANWS655y,2024-04-29T17:39:40Z,,,,44,Male,I'm not sure.,Yes.,,,bachelor
q6hdDrj5X3BSQu6RC,tZmAMXsoWJx7DHT6F,n5wPjQhNiANWS655y,2024-04-29T17:40:16Z,,,,39,Male,I excel in providing helpful and informative responses to your inquiries. I am adept at suggesting relevant information and guiding you through various topics. ,It's Ok,,,master
SaKybPxHXF6HPMieE,Z95dXJfusZBjp2tyo,n5wPjQhNiANWS655y,2024-04-29T17:40:32Z,,,,38,Male,"I was pretty average, nothing special I must say.","Yes, pretty good actually. ",,,bachelor
tgTdkcTeejiXSKDK9,CDGFSFFYbDYD9fTn6,n5wPjQhNiANWS655y,2024-04-29T17:40:40Z,,,,41,m,speed,"no, even if it's 11.3 that's not enough",,,bachelor
SvA4E3kZ9grJBR8Sh,S42zesiowRRSMirAC,vcjqQEn4jFWaoDi3X,2024-04-29T17:44:32Z,individual,false,neither agree nor disagree,,,,,no,Yes,
mTvhHutRRmbfRuqus,QH4Ht7RywdvYwrdcC,vcjqQEn4jFWaoDi3X,2024-04-29T17:44:41Z,team,true,neither agree nor disagree,,,,,There seemed to be a bunch of weird glitches,No,
uudJTmbkZeY5pefp9,LPBwKpi5Ry7h4vSTY,vcjqQEn4jFWaoDi3X,2024-04-29T17:44:49Z,team,false,strongly agree,,,,,none,Yes,
2C9Yk6GjCXZKHSShY,5HF7rt4KSmvzHha33,vcjqQEn4jFWaoDi3X,2024-04-29T17:44:56Z,team,false,agree,,,,,no,Yes,
erSiTrzyt3QiFXtmG,QH4Ht7RywdvYwrdcC,vcjqQEn4jFWaoDi3X,2024-04-29T17:45:00Z,,,,27,Male,Medium,Sure,,,bachelor
9PLWBrXAShACYtrHh,S42zesiowRRSMirAC,vcjqQEn4jFWaoDi3X,2024-04-29T17:45:05Z,,,,52,male,coming up with taglines,depends on what the final pay was,,,master
esW4849W2ccHuXjhQ,mCYvye4T5BnWo5aMt,vcjqQEn4jFWaoDi3X,2024-04-29T17:45:08Z,team,true,agree,,,,,"Yes Good  Experience, Thank you",Yes,
K9BTSADTAtm2MKjjC,LPBwKpi5Ry7h4vSTY,vcjqQEn4jFWaoDi3X,2024-04-29T17:45:32Z,,,,51,male,average,yes,,,bachelor
7vzWyJ53H586z92hz,5HF7rt4KSmvzHha33,vcjqQEn4jFWaoDi3X,2024-04-29T17:46:17Z,,,,46,female,"I participated, not sure I was a very strong player.","Maybe, I'm waiting to see the final bonus to know for sure.",,,
WfPzdGXdDCzj96Xdd,mCYvye4T5BnWo5aMt,vcjqQEn4jFWaoDi3X,2024-04-29T17:46:46Z,,,,39,Male,"My strength in the game is my ability to provide accurate and helpful information to assist players in their gameplay. I can offer tips, strategies, and guidance to help players navigate challenges and improve their performance.",Fair,,,master
Hss23qjaimC62qYuf,JTcsZhLH4FmpxWqgb,Q8L5bAhCDdFuco5rP,2024-04-29T17:56:32Z,team,false,strongly agree,,,,,good,Yes,
F5xwcQajypmahG36J,JTcsZhLH4FmpxWqgb,Q8L5bAhCDdFuco5rP,2024-04-29T17:56:32Z,,,,,,,,,,
KDYF9Aw4niyfz73KY,7vgs4dN2gvGtjpDyM,Q8L5bAhCDdFuco5rP,2024-04-29T17:56:34Z,individual,false,disagree,,,,,This was kinda boring,No,
PAuj7PFAcjHPAtzom,gckBAaKR7oNrcvPdp,Q8L5bAhCDdFuco5rP,2024-04-29T17:56:39Z,team,true,strongly agree,,,,,I thought it was a lot of fun but some people never hit approve so we sat for long periods of time.,Yes,
panMywNChkYhXybPw,iZSQrCYRLuXv9xgbi,Q8L5bAhCDdFuco5rP,2024-04-29T17:56:49Z,individual,true,neither agree nor disagree,,,,,too long,No,
ru7APzmqdFaK6AFMY,gckBAaKR7oNrcvPdp,Q8L5bAhCDdFuco5rP,2024-04-29T17:57:03Z,,,,36,Male,I thought I did well and contributed.,I thought the pay was excellent.,,,bachelor
483DHeJnptztTNLPr,7vgs4dN2gvGtjpDyM,Q8L5bAhCDdFuco5rP,2024-04-29T17:57:09Z,,,,40,male,I was good at pointing.,yes.,,,high-school
M2RNpcsSCo6DfiSzT,PecvCvTAviFBK3k5j,5aKDQrt7yGPzbgAvx,2024-04-29T17:57:13Z,individual,false,strongly agree,,,,,,Yes,
G2p8DAfypyhkRozDD,qPWnho4TPJe9SJSY2,5aKDQrt7yGPzbgAvx,2024-04-29T17:57:14Z,team,false,strongly agree,,,,,,Yes,
Y2me8JywhyfYqREht,ndKSRfmSWs8557Nuw,5aKDQrt7yGPzbgAvx,2024-04-29T17:57:38Z,team,true,strongly agree,,,,,Everything went well in my opinion.   The experience was worthwhile.,Yes,
QfGo8wp83fGuGoyWC,iZSQrCYRLuXv9xgbi,Q8L5bAhCDdFuco5rP,2024-04-29T17:57:39Z,,,,62,female,quickness,No,,,bachelor
fcjxhQvkPP6Qehqiy,qPWnho4TPJe9SJSY2,5aKDQrt7yGPzbgAvx,2024-04-29T17:57:47Z,,,,41,male,medium,fair,,,bachelor
mMtjxCCyrBGN4mGR6,ndKSRfmSWs8557Nuw,5aKDQrt7yGPzbgAvx,2024-04-29T17:57:55Z,,,,42,male,I feel like I did my part to contribute to the team.,The pay was very fair and generous.,,,master
KECow4Zk4JbQrbgFH,rFE3fcZaGy38owDRo,5aKDQrt7yGPzbgAvx,2024-04-29T17:58:00Z,individual,false,neither agree nor disagree,,,,,"The very last page where annotation of animals happened, I was not able to control anything as it appeared that pages that advances from one animal to another in a strange speed, not normal, as if someone was controlling my page!",Yes,
hk_4842e8959da1b99b,PecvCvTAviFBK3k5j,5aKDQrt7yGPzbgAvx,2024-04-29T17:58:03Z,,,,34,male,memorise,yes,,,other
qtFhvwrMi3yXKiYHb,rFE3fcZaGy38owDRo,5aKDQrt7yGPzbgAvx,2024-04-29T17:58:44Z,,,,42,female,average,yes,,,bachelor
utH5Lq96HpmNWj9WW,dybJQrEkd55N4EKTP,Q8L5bAhCDdFuco5rP,2024-04-29T17:59:39Z,team,true,agree,,,,,n/a,Yes,
cggTszXetxiD8WNWa,dybJQrEkd55N4EKTP,Q8L5bAhCDdFuco5rP,2024-04-29T18:00:08Z,,,,34,male,descriptions of events,n/a,,,bachelor
BFEygpBrCenYYtj7N,YHsMStWX3iR2Nqyah,c3tk9L3FCHXXWSrmR,2024-04-29T18:50:40Z,individual,,agree,,,,,no,Yes,
Ejrw58ekmRBBEtiry,YHsMStWX3iR2Nqyah,c3tk9L3FCHXXWSrmR,2024-04-29T18:51:36Z,,,,65,male,I was a bit hindered by the speed of responses required. ,Yes,,,bachelor
J6xDSyypsaQ9Kkwdn,Zm4SFiZi5X5uqtd47,LmT3QzvyFSf3nGDSy,2024-04-29T18:58:58Z,individual,,strongly agree,,,,,I accidentally hit the wrong button the previous task. It didn't save the slogan I was working on.,Yes,
cKodd9hxsAXWvprXt,Zm4SFiZi5X5uqtd47,LmT3QzvyFSf3nGDSy,2024-04-29T19:01:11Z,,,,50,Female,I felt my word recall became better the more rounds I had completed. I just felt so pressed for time that the slogan task was very difficult.,If I receive the  larger bonus it would feel fair. ,,,bachelor
hff4mquYnEadPit8N,iAhSAgpoTbbhK5FbF,jzWcZFAEfCFdDBTmT,2024-04-29T19:08:02Z,individual,false,neither agree nor disagree,,,,,I found that especially in the first round it was difficult to see the picture of the animal and then it seemed that it kept changing. ,Yes,
Fwr3f5uhTHkwYdbFY,7AaCBsmKDLdt2rcPc,jzWcZFAEfCFdDBTmT,2024-04-29T19:08:09Z,team,false,strongly agree,,,,,The other one was better! This one is a little bit tired,Yes,
9bssNpk8yY5KhhK8m,7AaCBsmKDLdt2rcPc,jzWcZFAEfCFdDBTmT,2024-04-29T19:08:41Z,,,,27,Male,Good,Yes,,,master
u5jF64J5QRadKbaht,6N2G8ceC3kxRszgN5,ZXqFZwhxBmiK2uvyM,2024-04-29T19:09:26Z,team,false,neither agree nor disagree,,,,,,No,
hk_ad01e95f7fa2ba14,iAhSAgpoTbbhK5FbF,jzWcZFAEfCFdDBTmT,2024-04-29T19:09:32Z,,,,57,woman,I think I was better than average but I think I was better in the listing game than others.,I think with my partners it was difficult to say whether we agreed on anything. ,,,master
Marf9gQCuKkZ9uKgK,gCdrniv7PssH5L67u,pNc3W4KzwL4ngtMGv,2024-04-29T19:09:44Z,team,false,strongly agree,,,,,The team did not seem coordinated. Some may not have understood the instructions.,Yes,
K8Hs6WxwL5aTjhuic,hk_e2a676b95e61a8c7,pNc3W4KzwL4ngtMGv,2024-04-29T19:09:46Z,team,true,agree,,,,,no,Yes,
i86onyYpvwdvhZMfX,ByveBciC2neadvuL8,pNc3W4KzwL4ngtMGv,2024-04-29T19:09:54Z,individual,true,strongly agree,,,,,"very fast and practical, I was notified by email and the waiting room was super fast",Yes,
SnDqo2kLNzH5QcakK,6N2G8ceC3kxRszgN5,ZXqFZwhxBmiK2uvyM,2024-04-29T19:09:57Z,,,,37,male,I felt I did ok.,Yes,,,bachelor
tyf5krr7hTxagKR8e,socHqdZ7cfBNCggx2,ZXqFZwhxBmiK2uvyM,2024-04-29T19:10:03Z,team,true,strongly agree,,,,,"I loved this team! Everything went well. I was noticed on friday, but I wasnt home. Today I expeted another nofication, and so it came and I could join this time!",Yes,
Ccp3uH6XS5AAT9xdq,6Ftbm4S8RJax5y9bL,ZXqFZwhxBmiK2uvyM,2024-04-29T19:10:08Z,team,true,neither agree nor disagree,,,,,the earlier games was too fast,Yes,
6WnaoNznnCuYHkzAi,hk_e2a676b95e61a8c7,pNc3W4KzwL4ngtMGv,2024-04-29T19:10:39Z,,,,57,female,good,yes,,,other
ZM7Tie9sq62hyj8r4,socHqdZ7cfBNCggx2,ZXqFZwhxBmiK2uvyM,2024-04-29T19:10:51Z,,,,48,Female,"Playing as a Team, we need to talk so we can do our best.","Yes, it is.",,,bachelor
jwypfRZeF6dd6Hr5T,6Ftbm4S8RJax5y9bL,ZXqFZwhxBmiK2uvyM,2024-04-29T19:10:53Z,,,,64,female,not as good as i'd like,yes,,,master
9X3X7YWoNH5KDTD5w,ByveBciC2neadvuL8,pNc3W4KzwL4ngtMGv,2024-04-29T19:10:58Z,,,,29,Male,"good, but could have been better","yes, very fair",,,master
Wg9T6ssX6cjjw2g2p,zGJwkF4xQFqLsfbSz,ZXqFZwhxBmiK2uvyM,2024-04-29T19:11:17Z,team,true,strongly agree,,,,,It seemed like sometimes everyone hit the approve configuration button but it would not advance. I had a blank white screen after the first practice round and needed to refresh. Otherwise I thought it was interesting and engaging. My teammates were pleasant to work with.,Yes,
JosSdqQoCTZfRbwZs,gCdrniv7PssH5L67u,pNc3W4KzwL4ngtMGv,2024-04-29T19:11:57Z,,,,34,male,I was not strong in the memory task. I am not sure yet how well I performed.,It depends on the additional bonus.,,,bachelor
4LbQvqtkRaDsNZzSL,DfWwTbv6sBua59CRj,mP453yTJSus5episS,2024-04-29T19:12:13Z,team,false,agree,,,,,,Yes,
9WwkDKDg23TDEYkAN,7GakuLNAwrLEs4LL5,mP453yTJSus5episS,2024-04-29T19:12:16Z,individual,false,agree,,,,,the remembering task was eh,Yes,
n36FxHDwmEyEyN6J7,qkcDxvRuEiXaWJk8C,mP453yTJSus5episS,2024-04-29T19:12:49Z,team,true,strongly agree,,,,,I was emailed the game notice.,Yes,
Z9mqPpMfsGomfi84M,7GakuLNAwrLEs4LL5,mP453yTJSus5episS,2024-04-29T19:12:53Z,,,,42,NB,ok,yes,,,bachelor
JZW7rtuxHLgwAkRcW,hk_312db321a6b977af,mP453yTJSus5episS,2024-04-29T19:12:57Z,team,false,strongly agree,,,,,some tasks was difficult because too mutch people clicking at the same time,Yes,
aC75ze2JYzfdnq8KL,zGJwkF4xQFqLsfbSz,ZXqFZwhxBmiK2uvyM,2024-04-29T19:13:12Z,,,,37,Male,"I think I contributed most in the list memorization, finding oil wells, and the ad ideas.",Yes,,,high-school
u6Tbu4hPkKLms9JNj,TnYn6q2esc3jtMX8F,mP453yTJSus5episS,2024-04-29T19:13:18Z,team,false,disagree,,,,,"I would like more time as a heads up before the task starts, because it can be easily missed if not checking your emails. The task also felt glitchy and tough to work with, especially with the oil task.",No,
BR7Qs9xNC6nEWhQrE,qkcDxvRuEiXaWJk8C,mP453yTJSus5episS,2024-04-29T19:13:29Z,,,,50,female,My strength is my attention and my determination.,Yes.,,,master
JGYZpNN2sSFECB6DT,DfWwTbv6sBua59CRj,mP453yTJSus5episS,2024-04-29T19:13:43Z,,,,53,Female,I took it seriously and tried my best. Would have liked to have performed better.,Pretty fair,,,bachelor
u5ZBWPXRo9J7uw7YW,hk_312db321a6b977af,mP453yTJSus5episS,2024-04-29T19:14:01Z,,,,30,Male,intermediate,yes,,,other
pHaDLHvEWvtsqT94k,TnYn6q2esc3jtMX8F,mP453yTJSus5episS,2024-04-29T19:14:25Z,,,,28,Male,I contributed without making many mistakes.,Fixed pay should be better since a lot of the task is fighting with your teammates for a good task result.,,,bachelor
2gDruL2fzPApk2kzP,amCHAv9WS9gR9kxDt,8DQiAd5YMkAngGRzn,2024-04-29T21:03:40Z,individual,,strongly agree,,,,,no,Yes,
qYHbqBZ88oLQRc6He,amCHAv9WS9gR9kxDt,8DQiAd5YMkAngGRzn,2024-04-29T21:04:27Z,,,,30,Female,average,no,,,bachelor
NfdZ623P8mfBvfgpX,yzWqriX3Yd7J2AFNX,zPAdX6BNhTnyjx5iT,2024-04-29T21:07:58Z,individual,false,neither agree nor disagree,,,,,,No,
gEC23WT3pywYeKagd,5whLfMatxmK6qP5JA,zPAdX6BNhTnyjx5iT,2024-04-29T21:08:04Z,individual,false,agree,,,,,"It was a little confusing at times, but overall, manageable.",Yes,
wQxaa3sF4cyjFgij3,yzWqriX3Yd7J2AFNX,zPAdX6BNhTnyjx5iT,2024-04-29T21:08:21Z,,,,67,FEMALE,WEAK,YES,,,high-school
Qcb9D4snFAvqdxhpH,yNA2fHEgoAj3F2hZi,zPAdX6BNhTnyjx5iT,2024-04-29T21:08:57Z,team,false,strongly agree,,,,,"no issues , really enjoyed the game ....",Yes,
N8rs2H9mPgBgyG7Z9,5whLfMatxmK6qP5JA,zPAdX6BNhTnyjx5iT,2024-04-29T21:09:02Z,,,,23,female,My strength was definitely in the math and memorization game. I was strongest at that and quicker than my teammates. I always tried to do my best.,"Yes, the pay was fair.",,,bachelor
vGiMptctscQ2iuQcm,93PTyh9HLwgSEK2GQ,4afRgGBJTwAbciqi2,2024-04-29T21:09:29Z,team,false,strongly agree,,,,,,Yes,
kS7ZDwRFHH29EnQvo,GxrWe2qZidkbhJ8KE,4afRgGBJTwAbciqi2,2024-04-29T21:09:32Z,team,false,agree,,,,,,Yes,
eXRpAafLYAKq4EYcL,paiSdoLRDzmxrWaMt,4afRgGBJTwAbciqi2,2024-04-29T21:09:35Z,individual,false,disagree,,,,,tasks were hard,No,
zb3yeXjRda9yuL8Su,PXHrWGWnxFXQArfAX,4afRgGBJTwAbciqi2,2024-04-29T21:09:47Z,team,true,strongly agree,,,,,The experience ran smoothly,Yes,
R3bSBvLFnhcW7neBi,oTxuDEywXDwkv86cK,4afRgGBJTwAbciqi2,2024-04-29T21:09:53Z,individual,false,agree,,,,,,Yes,
EBoeZ8yRcAWRv5vu8,6geMWkMy9LXLYWJgE,4afRgGBJTwAbciqi2,2024-04-29T21:09:57Z,team,false,agree,,,,,I didn't have to wait long.,Yes,
iPb6zw5GTmHqZqDBw,paiSdoLRDzmxrWaMt,4afRgGBJTwAbciqi2,2024-04-29T21:09:58Z,,,,30,M,not great,yes,,,bachelor
es5k3SrPNZoKqSTn4,93PTyh9HLwgSEK2GQ,4afRgGBJTwAbciqi2,2024-04-29T21:10:05Z,,,,31,f,im good at memorizing,"yes, i with i had the perfect bonus but its ok",,,bachelor
e6QEkTuXXDns5j2Sx,yNA2fHEgoAj3F2hZi,zPAdX6BNhTnyjx5iT,2024-04-29T21:10:19Z,,,,38,male,oil field and calculation part ,yes...no complain about that,,,bachelor
FMBpaXfZE6AhzMxJW,oTxuDEywXDwkv86cK,4afRgGBJTwAbciqi2,2024-04-29T21:10:30Z,,,,31,Male,"I don't know what I was good at, maybe just going with the flow and following others?","Sort of, depends on if it hits the $13.81 or not.",,,high-school
YaJNd5xBCL6RYYayu,6geMWkMy9LXLYWJgE,4afRgGBJTwAbciqi2,2024-04-29T21:10:31Z,,,,53,female,I felt I was too slow in answering.,Yes,,,master
uPaD3L2AQeBXZk898,PXHrWGWnxFXQArfAX,4afRgGBJTwAbciqi2,2024-04-29T21:10:44Z,,,,45,female,"Differentiating lists (types of fruit), recalling lists",yes,,,bachelor
